product_id,product_name,price,category,image_urls,product_url,sale_price,original_price,discount,filename
22030557,Shorts Stripes Monogram,$630,men_all_products_1,"https://cdn-images.farfetch-contents.com/palm-angels-shorts-stripes-monogram_22030557_52306919_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-shorts-stripes-monogram_22030557_52306912_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-shorts-stripes-monogram_22030557_52306914_2048.jpg",https://www.palmangels.com/en-us/shopping/shorts-stripes-monogram-22030557,$410,$630,-35%,men_all_products_1.html
22030616,The Palm Socks,$95,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-the-palm-socks_22030616_52307200_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-the-palm-socks_22030616_52307199_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-the-palm-socks_22030616_52307200_2048.jpg",https://www.palmangels.com/en-us/shopping/the-palm-socks-22030616,,$95,,men_all_products_2.html
22534009,Sandals Depa Palm Angels X Suicoke,$283,men_all_products_2,"https://cdn-images.farfetch-contents.com/suicoke-x-palm-angels-sandals-depa-palm-angels-x-suicoke_22534009_52456194_2048.jpg, https://cdn-images.farfetch-contents.com/suicoke-x-palm-angels-sandals-depa-palm-angels-x-suicoke_22534009_52456193_2048.jpg, https://cdn-images.farfetch-contents.com/suicoke-x-palm-angels-sandals-depa-palm-angels-x-suicoke_22534009_52456197_2048.jpg",https://www.palmangels.com/en-us/shopping/sandals-depa-palm-angels-x-suicoke-22534009,$184,$283,-35%,men_all_products_2.html
21777403,Dice Game Back Logo Crewneck,$620,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-dice-game-back-logo-crewneck_21777403_51849742_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-dice-game-back-logo-crewneck_21777403_51849729_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-dice-game-back-logo-crewneck_21777403_51849709_2048.jpg",https://www.palmangels.com/en-us/shopping/dice-game-back-logo-crewneck-21777403,$403,$620,-35%,men_all_products_2.html
21773716,Dice Game Tie Dye Hoodie,$790,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-dice-game-tie-dye-hoodie_21773716_51847367_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-dice-game-tie-dye-hoodie_21773716_51847352_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-dice-game-tie-dye-hoodie_21773716_51847335_2048.jpg",https://www.palmangels.com/en-us/shopping/dice-game-tie-dye-hoodie-21773716,$514,$790,-35%,men_all_products_2.html
22030546,Hoodie I Am Lost,$660,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-hoodie-i-am-lost_22030546_52306852_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-hoodie-i-am-lost_22030546_52306844_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-hoodie-i-am-lost_22030546_52306843_2048.jpg",https://www.palmangels.com/en-us/shopping/hoodie-i-am-lost-22030546,$429,$660,-35%,men_all_products_2.html
22846868,I Am Lost T-Shirt,$435,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-i-am-lost-t-shirt_22846868_52957839_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-i-am-lost-t-shirt_22846868_52957837_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-i-am-lost-t-shirt_22846868_52957831_2048.jpg",https://www.palmangels.com/en-us/shopping/i-am-lost-t-shirt-22846868,$283,$435,-35%,men_all_products_2.html
22030625,Monogram Spray City T-Shirt New York,$295,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-monogram-spray-city-t-shirt-new-york_22030625_53217663_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-monogram-spray-city-t-shirt-new-york_22030625_53217655_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-monogram-spray-city-t-shirt-new-york_22030625_53217656_2048.jpg",https://www.palmangels.com/en-us/shopping/monogram-spray-city-t-shirt-new-york-22030625,,$295,,men_all_products_2.html
21777414,Monogram Pockets Pants,"$1,060",men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-monogram-pockets-pants_21777414_51850120_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-monogram-pockets-pants_21777414_51850101_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-monogram-pockets-pants_21777414_51850121_2048.jpg",https://www.palmangels.com/en-us/shopping/monogram-pockets-pants-21777414,$690,"$1,060",-35%,men_all_products_2.html
21777474,Monogram Denim Shirt,"$1,175",men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-monogram-denim-shirt_21777474_51851384_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-monogram-denim-shirt_21777474_51851370_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-monogram-denim-shirt_21777474_51851366_2048.jpg",https://www.palmangels.com/en-us/shopping/monogram-denim-shirt-21777474,$764,"$1,175",-35%,men_all_products_2.html
21777472,Monogram Denim,$860,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-monogram-denim_21777472_51851338_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-monogram-denim_21777472_51851326_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-monogram-denim_21777472_51851323_2048.jpg",https://www.palmangels.com/en-us/shopping/monogram-denim-21777472,,$860,,men_all_products_2.html
22030610,Logo Military Plate Necklace,$290,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-logo-military-plate-necklace_22030610_52307187_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-logo-military-plate-necklace_22030610_52307186_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-logo-military-plate-necklace_22030610_52307192_2048.jpg",https://www.palmangels.com/en-us/shopping/logo-military-plate-necklace-22030610,,$290,,men_all_products_2.html
21786029,PA Espadrillas,$525,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-pa-espadrillas_21786029_51851662_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-pa-espadrillas_21786029_51851653_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-pa-espadrillas_21786029_51851654_2048.jpg",https://www.palmangels.com/en-us/shopping/pa-espadrillas-21786029,$341,$525,-35%,men_all_products_2.html
16665819,LONDON SPRAYED T-SHIRT,$295,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-london-sprayed-t-shirt_16665819_36645872_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-london-sprayed-t-shirt_16665819_36646693_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-london-sprayed-t-shirt_16665819_36646694_2048.jpg",https://www.palmangels.com/en-us/shopping/london-sprayed-t-shirt-16665819,$192,$295,-35%,men_all_products_2.html
16237740,PARIS SPRAYED T-SHIRT,$295,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-paris-sprayed-t-shirt_16237740_36647311_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-paris-sprayed-t-shirt_16237740_36647307_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-paris-sprayed-t-shirt_16237740_36647309_2048.jpg",https://www.palmangels.com/en-us/shopping/paris-sprayed-t-shirt-16237740,$192,$295,-35%,men_all_products_2.html
22030549,Sunset Track Shirt,"$1,295",men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-sunset-track-shirt_22030549_52306864_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-sunset-track-shirt_22030549_52306860_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-sunset-track-shirt_22030549_52306858_2048.jpg",https://www.palmangels.com/en-us/shopping/sunset-track-shirt-22030549,$842,"$1,295",-35%,men_all_products_2.html
22030570,Track Pants Sunset,"$1,325",men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-track-pants-sunset_22030570_53217629_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-track-pants-sunset_22030570_53217617_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-track-pants-sunset_22030570_53217616_2048.jpg",https://www.palmangels.com/en-us/shopping/track-pants-sunset-22030570,$862,"$1,325",-35%,men_all_products_2.html
20205628,Embroidered Logo Slim T-Shirt,$510,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-embroidered-logo-slim-t-shirt_20205628_45722257_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-embroidered-logo-slim-t-shirt_20205628_45722251_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-embroidered-logo-slim-t-shirt_20205628_45722250_2048.jpg",https://www.palmangels.com/en-us/shopping/embroidered-logo-slim-t-shirt-20205628,,$510,,men_all_products_2.html
20205629,Embroidered Logo Slim T-Shirt,$510,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-embroidered-logo-slim-t-shirt_20205629_45722263_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-embroidered-logo-slim-t-shirt_20205629_45720527_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-embroidered-logo-slim-t-shirt_20205629_45720528_2048.jpg",https://www.palmangels.com/en-us/shopping/embroidered-logo-slim-t-shirt-20205629,,$510,,men_all_products_2.html
21773701,Monogram Stud Classic T-Shirt,$560,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-monogram-stud-classic-t-shirt_21773701_51846801_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-monogram-stud-classic-t-shirt_21773701_51846751_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-monogram-stud-classic-t-shirt_21773701_51846800_2048.jpg",https://www.palmangels.com/en-us/shopping/monogram-stud-classic-t-shirt-21773701,$364,$560,-35%,men_all_products_2.html
21773703,Milano Stud Loose T-Shirt,$660,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-milano-stud-loose-t-shirt_21773703_51846899_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-milano-stud-loose-t-shirt_21773703_51846850_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-milano-stud-loose-t-shirt_21773703_51846849_2048.jpg",https://www.palmangels.com/en-us/shopping/milano-stud-loose-t-shirt-21773703,$429,$660,-35%,men_all_products_2.html
21773749,Raffia Tote Bag,$860,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-raffia-tote-bag_21773749_51848349_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-raffia-tote-bag_21773749_51848323_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-raffia-tote-bag_21773749_51848322_2048.jpg",https://www.palmangels.com/en-us/shopping/raffia-tote-bag-21773749,$560,$860,-35%,men_all_products_2.html
21773748,PA Milano Bucket,$395,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-pa-milano-bucket_21773748_51848299_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-pa-milano-bucket_21773748_51848295_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-pa-milano-bucket_21773748_51848297_2048.jpg",https://www.palmangels.com/en-us/shopping/pa-milano-bucket-21773748,$257,$395,-35%,men_all_products_2.html
21773731,Back Logo Check Overshirt,"$1,125",men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-back-logo-check-overshirt_21773731_51847776_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-back-logo-check-overshirt_21773731_51847749_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-back-logo-check-overshirt_21773731_51847779_2048.jpg",https://www.palmangels.com/en-us/shopping/back-logo-check-overshirt-21773731,,"$1,125",,men_all_products_2.html
22030568,Club Check Overshirt With Logo,"$1,095",men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-club-check-overshirt-with-logo_22030568_52306962_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-club-check-overshirt-with-logo_22030568_52306957_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-club-check-overshirt-with-logo_22030568_52306958_2048.jpg",https://www.palmangels.com/en-us/shopping/club-check-overshirt-with-logo-22030568,$712,"$1,095",-35%,men_all_products_2.html
22030541,Sweatshirt Palm Dream,$595,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-sweatshirt-palm-dream_22030541_52306825_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-sweatshirt-palm-dream_22030541_52306808_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-sweatshirt-palm-dream_22030541_52306812_2048.jpg",https://www.palmangels.com/en-us/shopping/sweatshirt-palm-dream-22030541,$387,$595,-35%,men_all_products_2.html
22030611,Iphone 15 Case The Palm,$125,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-iphone-15-case-the-palm_22030611_52658432_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-iphone-15-case-the-palm_22030611_52658434_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-iphone-15-case-the-palm_22030611_52658432_2048.jpg",https://www.palmangels.com/en-us/shopping/iphone-15-case-the-palm-22030611,,$125,,men_all_products_2.html
22028702,T-Shirt Palm Oasis,$395,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-t-shirt-palm-oasis_22028702_52306366_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-t-shirt-palm-oasis_22028702_52306362_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-t-shirt-palm-oasis_22028702_52306363_2048.jpg",https://www.palmangels.com/en-us/shopping/t-shirt-palm-oasis-22028702,$257,$395,-35%,men_all_products_2.html
22030530,Palm Dream T-Shirt,$395,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-palm-dream-t-shirt_22030530_52306778_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-palm-dream-t-shirt_22030530_52306772_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-palm-dream-t-shirt_22030530_52306774_2048.jpg",https://www.palmangels.com/en-us/shopping/palm-dream-t-shirt-22030530,$257,$395,-35%,men_all_products_2.html
16865283,BEAR HOODIE,$925,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-bear-hoodie_16865283_44203960_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-bear-hoodie_16865283_44207050_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-bear-hoodie_16865283_44207049_2048.jpg",https://www.palmangels.com/en-us/shopping/bear-hoodie-16865283,$602,$925,-35%,men_all_products_2.html
18438553,BEAR CREW SWEATSHIRT,$895,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-bear-crew-sweatshirt_18438553_39841396_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-bear-crew-sweatshirt_18438553_39840305_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-bear-crew-sweatshirt_18438553_39841389_2048.jpg",https://www.palmangels.com/en-us/shopping/bear-crew-sweatshirt-18438553,$582,$895,-35%,men_all_products_2.html
21773738,Curved Logo Cardigan,$660,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-curved-logo-cardigan_21773738_51848031_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-curved-logo-cardigan_21773738_51848011_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-curved-logo-cardigan_21773738_51848008_2048.jpg",https://www.palmangels.com/en-us/shopping/curved-logo-cardigan-21773738,,$660,,men_all_products_2.html
22030554,Cotton Straight Leg Pants,$790,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-cotton-straight-leg-pants_22030554_52306892_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-cotton-straight-leg-pants_22030554_52306890_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-cotton-straight-leg-pants_22030554_52306889_2048.jpg",https://www.palmangels.com/en-us/shopping/cotton-straight-leg-pants-22030554,$514,$790,-35%,men_all_products_2.html
22030539,Logo Sweatshirt,$500,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-logo-sweatshirt_22030539_53217597_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-logo-sweatshirt_22030539_53217592_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-logo-sweatshirt_22030539_53217590_2048.jpg",https://www.palmangels.com/en-us/shopping/logo-sweatshirt-22030539,$325,$500,-35%,men_all_products_2.html
22030545,Logo Hoodie,$565,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-logo-hoodie_22030545_52306842_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-logo-hoodie_22030545_52306838_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-logo-hoodie_22030545_52306836_2048.jpg",https://www.palmangels.com/en-us/shopping/logo-hoodie-22030545,$367,$565,-35%,men_all_products_2.html
21773719,Palms Allover Track Jacket,$790,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-palms-allover-track-jacket_21773719_51847474_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-palms-allover-track-jacket_21773719_51847450_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-palms-allover-track-jacket_21773719_51847459_2048.jpg",https://www.palmangels.com/en-us/shopping/palms-allover-track-jacket-21773719,$514,$790,-35%,men_all_products_2.html
